1548806398,export,1463.832
1548806400,export,1499.292
1548806402,export,1534.752
1548806404,export,1569.924
1548806406,export,1604.448
1548806408,export,1638.54
1548806410,export,1672.128
1548806412,export,1705.176
1548806414,export,1737.828
1548806416,export,1770.192
1548806418,export,1801.008
1548806420,export,1830.384
1548806422,export,1858.752
1548806424,export,1887.408
1548806426,export,1916.568
1548806428,export,1945.764
1548806430,export,1974.672
1548806432,export,2003.508
1548806434,export,2032.02
1548806436,export,2060.1
1548806438,export,2088.036
1548806440,export,2115.504
1548806442,export,2142.72
1548806444,export,2170.332
1548806446,export,2197.872
1548806448,export,2224.908
1548806450,export,2253.456
1548806452,export,2283.228
1548806454,export,2291.292
1548806456,export,2313.504
1548806458,export,2344.608
1548806460,export,2375.892
1548806462,export,2407.392
1548806464,export,2434.32
1548806466,export,2455.812
1548806468,export,2472.048
1548806470,export,2486.592
1548806472,export,2490.84
1548806474,export,2485.98
1548806476,export,2475.648
1548806478,export,2460.96
1548806480,export,2442.564
1548806482,export,2420.604
1548806484,export,2396.664
1548806486,export,2370.096
1548806488,export,2341.44
1548806490,export,2310.876
1548806492,export,2278.8
1548806494,export,2245.752
1548806496,export,2236.68
1548806498,export,2188.116
1548806500,export,2145.42
1548806502,export,2111.472
1548806504,export,2077.56
1548806506,export,2043.828
1548806508,export,2010.312
1548806510,export,1976.976
1548806512,export,1943.856
1548806514,export,1934.856
1548806516,export,1910.16
1548806518,export,1858.068
1548806520,export,1823.76
1548806522,export,1799.964
1548806524,export,1778.148
1548806526,export,1772.496
1548806528,export,1746.144
1548806530,export,1724.616
1548806532,export,1709.604
1548806534,export,1695.708
1548806536,export,1691.964
1548806538,export,1672.2
1548806540,export,1654.488
1548806542,export,1640.34
1548806544,export,1625.76
1548806546,export,1610.856
1548806548,export,1595.124
1548806550,export,1578.384
1548806552,export,1561.464
1548806554,export,1544.112
1548806556,export,1539.432
1548806558,export,1514.268
1548806560,export,1492.2
1548806562,export,1475.208
1548806564,export,1458.504
1548806566,export,1441.908
1548806568,export,1425.78
1548806570,export,1410.372
1548806572,export,1395.72
1548806574,export,1382.04
1548806576,export,1369.296
1548806578,export,1357.812
1548806580,export,1347.156
1548806582,export,1337.4
1548806584,export,1328.472
1548806586,export,1320.588
1548806588,export,1313.604
1548806590,export,1307.556
1548806592,export,1302.192
1548806594,export,1297.152
1548806596,export,1292.364
1548806598,export,1288.8
1548806600,export,1287.36
1548806602,export,1287.54
1548806604,export,1288.008
1548806606,export,1287.756
1548806608,export,1286.532
1548806610,export,1284.012
1548806612,export,1280.52
1548806614,export,1275.912
1548806616,export,1274.58
1548806618,export,1263.492
1548806620,export,1251.936
1548806622,export,1240.956
1548806624,export,1227.996
1548806626,export,1212.84
1548806628,export,1195.38
1548806630,export,1190.52
1548806632,export,1159.74
1548806634,export,1130.076
1548806636,export,1104.624
1548806638,export,1077.912
1548806640,export,1050.408
1548806642,export,1022.616
1548806644,export,994.428
1548806646,export,966.204
1548806648,export,937.872
1548806650,export,909.648
1548806652,export,881.856
1548806654,export,854.424
1548806656,export,828.036
1548806658,export,802.764
1548806660,export,780.48
1548806662,export,761.688
1548806664,export,756.936
1548806666,export,746.676
1548806668,export,729.468
1548806670,export,724.392
1548806672,export,719.46
1548806674,export,717.3
1548806676,export,717.192
1548806678,export,719.388
1548806680,export,722.772
1548806682,export,726.948
1548806684,export,731.988
1548806686,export,737.928
1548806688,export,744.912
1548806690,export,753.12
1548806692,export,762.516
1548806694,export,773.388
1548806696,export,785.808
1548806698,export,799.272
1548806700,export,812.988
1548806702,export,827.172
1548806704,export,842.004
1548806706,export,857.628
1548806708,export,871.2
1548806710,export,882.108
1548806712,export,892.152
1548806714,export,900.72
1548806716,export,908.028
1548806718,export,914.328
1548806720,export,920.196
1548806722,export,925.74
1548806724,export,931.608
1548806726,export,937.98
1548806728,export,945.108
1548806730,export,953.208
1548806732,export,962.424
1548806734,export,972.828
1548806736,export,975.78
1548806738,export,994.284
1548806740,export,1011.744
1548806742,export,1026.324
1548806744,export,1041.588
1548806746,export,1057.32
1548806748,export,1075.824
1548806750,export,1095.984
1548806752,export,1117.26
1548806754,export,1139.544
1548806756,export,1162.44
1548806758,export,1185.624
1548806760,export,1208.412
1548806762,export,1230.912
1548806764,export,1252.512
1548806766,export,1258.2
1548806768,export,1286.928
1548806770,export,1310.436
1548806772,export,1327.176
1548806774,export,1343.16
1548806776,export,1358.136
1548806778,export,1371.276
1548806780,export,1382.544
1548806782,export,1391.544
1548806784,export,1399.068
1548806786,export,1406.196
1548806788,export,1412.784
1548806790,export,1418.832
1548806792,export,1424.88
1548806794,export,1430.748
1548806796,export,1432.332
1548806798,export,1440
1548806800,export,1446.912
1548806802,export,1452.6
1548806804,export,1458.828
1548806806,export,1466.064
1548806808,export,1477.836
1548806810,export,1493.1
1548806812,export,1511.604
1548806814,export,1533.24
1548806816,export,1557.684
1548806818,export,1585.188
1548806820,export,1615.068
1548806822,export,1647.036
1548806824,export,1680.732
1548806826,export,1715.904
1548806828,export,1751.652
1548806830,export,1787.616
1548806832,export,1823.58
1548806834,export,1833.588
1548806836,export,1885.68
1548806838,export,1930.464
1548806840,export,1964.16
1548806842,export,1996.92
1548806844,export,2005.776
1548806846,export,2053.044
1548806848,export,2095.02
1548806850,export,2127.744
1548806852,export,2159.856
1548806854,export,2191.284
1548806856,export,2199.96
1548806858,export,2245.968
1548806860,export,2286.864
1548806862,export,2318.508
1548806864,export,2349.756
1548806866,export,2380.824
1548806868,export,2411.064
1548806870,export,2440.656
1548806872,export,2469.852
1548806874,export,2498.436
1548806876,export,2526.66
1548806878,export,2554.092
1548806880,export,2579.76
1548806882,export,2603.412
1548806884,export,2625.444
1548806886,export,2631.492
1548806888,export,2659.752
1548806890,export,2684.628
1548806892,export,2690.028
1548806894,export,2718.864
1548806896,export,2745.216
1548806898,export,2765.592
1548806900,export,2785.932
1548806902,export,2806.056
1548806904,export,2825.388
1548806906,export,2843.532
1548806908,export,2859.804
1548806910,export,2874.096
1548806912,export,2886.48
1548806914,export,2896.956
1548806916,export,2899.728
1548806918,export,2908.26
1548806920,export,2913.552
1548806922,export,2914.308
1548806924,export,2915.388
1548806926,export,2915.064
1548806928,export,2913.048
1548806930,export,2909.88
1548806932,export,2905.632
1548806934,export,2899.692
1548806936,export,2891.376
1548806938,export,2881.728
1548806940,export,2870.712
1548806942,export,2858.112
1548806944,export,2844.036
1548806946,export,2828.34
1548806948,export,2811.384
1548806950,export,2793.096
1548806952,export,2773.908
1548806954,export,2753.82
1548806956,export,2732.616
1548806958,export,2710.368
1548806960,export,2687.256
1548806962,export,2663.604
1548806964,export,2640.204
1548806966,export,2617.992
1548806968,export,2596.896
1548806970,export,2576.16
1548806972,export,2555.64
1548806974,export,2535.228
1548806976,export,2529.432
1548806978,export,2501.532
1548806980,export,2476.656
1548806982,export,2456.928
1548806984,export,2436.948
1548806986,export,2416.5
1548806988,export,2395.836
1548806990,export,2375.1
1548806992,export,2354.508
1548806994,export,2333.664
1548806996,export,2312.46
1548806998,export,2290.968
1548807000,export,2269.908
1548807002,export,2249.712
1548807004,export,2230.02
1548807006,export,2224.404
1548807008,export,2195.892
1548807010,export,2169.936
1548807012,export,2149.272
1548807014,export,2128.14
1548807016,export,2106.396
1548807018,export,2100.096
1548807020,export,2066.58
1548807022,export,2035.296
1548807024,export,2011.032
1548807026,export,1986.984
1548807028,export,1963.152
1548807030,export,1939.608
1548807032,export,1916.28
1548807034,export,1893.276
1548807036,export,1886.688
1548807038,export,1855.26
1548807040,export,1827.972
1548807042,export,1821.996
1548807044,export,1807.596
1548807046,export,1787.652
1548807048,export,1753.992
1548807050,export,1729.404
1548807052,export,1711.656
1548807054,export,1695.276
1548807056,export,1680.336
1548807058,export,1667.016
1548807060,export,1655.244
1548807062,export,1644.84
1548807064,export,1635.804
1548807066,export,1628.172
1548807068,export,1621.872
1548807070,export,1618.02
1548807072,export,1616.544
1548807074,export,1616.94
1548807076,export,1619.28
1548807078,export,1624.068
1548807080,export,1633.176
1548807082,export,1645.668
1548807084,export,1660.212
1548807086,export,1676.772
1548807088,export,1694.628
1548807090,export,1713.456
1548807092,export,1732.536
1548807094,export,1751.076
1548807096,export,1769.58
1548807098,export,1787.976
1548807100,export,1805.58
1548807102,export,1821.42
1548807104,export,1835.136
1548807106,export,1846.224
1548807108,export,1855.62
1548807110,export,1863.324
1548807112,export,1868.256
1548807114,export,1870.668
1548807116,export,1871.352
1548807118,export,1870.92
1548807120,export,1870.704
1548807122,export,1867.752
1548807124,export,1864.404
1548807126,export,1860.228
1548807128,export,1854.54
1548807130,export,1847.484
1548807132,export,1839.096
1548807134,export,1829.808
1548807136,export,1819.8
1548807138,export,1809.18
1548807140,export,1797.804
1548807142,export,1785.528
1548807144,export,1772.028
1548807146,export,1757.556
1548807148,export,1741.932
1548807150,export,1725.228
1548807152,export,1462.176
1548807154,export,1367.028
1548807156,export,1362.744
1548807158,export,1338.948
1548807160,export,1329.3
1548807162,export,1301.616
1548807164,export,1275.768
1548807166,export,1254.384
1548807168,export,1232.46
1548807170,export,1226.196
1548807172,export,1193.616
1548807174,export,1180.764
1548807176,export,1146.888
1548807178,export,1116.18
1548807180,export,1092.168
1548807182,export,1069.992
1548807184,export,1047.708
1548807186,export,1197.288
1548807188,export,1254.78
1548807190,export,1227.816
1548807192,export,1200.672
1548807194,export,1173.384
1548807196,export,1145.7
1548807198,export,1118.088
1548807200,export,1013.4
1548807202,export,963.756
1548807204,export,940.032
1548807206,export,915.516
1548807208,export,892.332
1548807210,export,868.428
1548807212,export,844.308
1548807214,export,819.288
1548807216,export,793.476
1548807218,export,766.944
1548807220,export,739.44
1548807222,export,711.468
1548807224,export,682.488
1548807226,export,652.284
1548807228,export,622.512
1548807230,export,593.784
1548807232,export,565.308
1548807234,export,536.652
1548807236,export,508.284
1548807238,export,479.7
1548807240,export,451.512
1548807242,export,423.864
1548807244,export,395.064
1548807246,export,365.508
1548807248,export,335.88
1548807250,export,306.216
1548807252,export,276.444
1548807254,export,245.772
1548807256,export,214.272
1548807258,export,182.52
1548807260,export,151.632
1548807262,export,120.132
1548807264,export,87.804
1548807266,export,55.044
1548807268,export,22.284
1548807270,export,10.548
1548807272,export,43.668
1548807274,export,77.112
1548807276,export,111.24
1548807278,export,146.232
1548807280,export,181.692
1548807282,export,218.412
1548807284,export,256.248
1548807286,export,294.624
1548807288,export,334.476
1548807290,export,375.588
1548807292,export,413.028
1548807294,export,453.132
1548807296,export,493.956
1548807298,export,534.528
1548807300,export,574.848
1548807302,export,614.844
1548807304,export,655.056
1548807306,export,696.096
1548807308,export,732.888
1548807310,export,768.492
1548807312,export,804.636
1548807314,export,841.5
1548807316,export,878.796
1548807318,export,917.244
1548807320,export,956.52
1548807322,export,996.552
1548807324,export,1007.928
1548807326,export,1163.484
1548807328,export,1306.404
1548807330,export,1369.656
1548807332,export,1419.516
1548807334,export,1470.96
1548807336,export,1523.232
1548807338,export,1576.656
1548807340,export,1630.8
1548807342,export,1685.196
1548807344,export,1740.852
1548807346,export,1796.976
1548807348,export,1852.344
1548807350,export,1907.064
1548807352,export,1961.028
1548807354,export,2014.272
1548807356,export,2066.94
1548807358,export,2118.528
1548807360,export,2169.756
1548807362,export,2220.228
1548807364,export,2270.016
1548807366,export,2319.372
1548807368,export,2367.936
1548807370,export,2415.708
1548807372,export,2463.192
1548807374,export,2509.92
1548807376,export,2555.784
1548807378,export,2601.324
1548807380,export,2646.18
1548807382,export,2690.496
1548807384,export,2734.056
1548807386,export,2777.076
1548807388,export,2819.844
1548807390,export,2861.856
1548807392,export,2903.112
1548807394,export,2944.116
1548807396,export,2984.436
1548807398,export,3024.216
1548807400,export,3063.276
1548807402,export,3102.12
1548807404,export,3140.388
1548807406,export,3178.08
1548807408,export,3215.268
1548807410,export,3252.276
1548807412,export,3288.492
1548807414,export,3324.132
1548807416,export,3359.628
1548807418,export,3394.548
1548807420,export,3429.036
1548807422,export,3462.912
1548807424,export,3496.284
1548807426,export,3529.26
1548807428,export,3561.876
1548807430,export,3591.756
1548807432,export,3600
1548807434,export,3600
1548807436,export,3600
1548807438,export,3600
1548807440,export,3600
1548807442,export,3600
1548807444,export,3600
1548807446,export,3600
1548807448,export,3600
1548807450,export,3600
1548807452,export,3600
1548807454,export,3600
1548807456,export,3600
1548807458,export,3600
1548807460,export,3600
1548807462,export,3600
1548807464,export,3600
1548807466,export,3600
1548807468,export,3600
1548807470,export,3600
1548807472,export,3600
1548807474,export,3600
1548807476,export,3600
1548807478,export,3600
1548807480,export,3600
1548807482,export,3600
1548807484,export,3600
1548807486,export,3600
1548807488,export,3600
1548807490,export,3600
1548807492,export,3600
1548807494,export,3600
1548807496,export,3600
1548807498,export,3600
1548807500,export,3600
